,Original.ID,Sample.ID,Density,ASVOTU,Norm,Depth,Location,Season,Pielou,Shannon,Chao1,Euclidean,Aitchinson
1463,40,sample-363,Low,OTU,Rarefaction,fifty,Facility 1,Winter,0.22090682,0.809305754,39,9113.837505,17.03125387
1464,44,sample-373,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.390417068,1.564531272,55,23196.96874,24.22719996
1465,45,sample-375,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.116053553,0.363885245,23,43496.67236,18.84857983
1466,45,sample-376,Low,OTU,Rarefaction,fifty,Facility 1,Spring,0.062272265,0.183356883,19,56016.66648,16.17591373
1467,47,sample-383,Low,OTU,Rarefaction,fifty,Facility 1,Winter,0.552816168,2.73181983,140.25,19477.49196,40.07133489
1468,49,sample-387,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.498707163,2.139682855,73,9567.584008,34.92163049
1469,50,sample-393,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.522171086,2.021429236,48.5,26334.03529,30.68948697
1470,50,sample-394,Low,OTU,Rarefaction,fifty,Facility 1,Spring,0.518577124,2.14023748,62.5,16467.05849,32.53856498
1471,51,sample-396,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.110361575,0.324952922,19.5,31305.0754,12.91507382
1472,7,sample-402,Low,OTU,Rarefaction,fifty,Facility 1,Fall,0.338025016,1.40580652,64,27891.53802,28.55981863
1473,7,sample-403,Low,OTU,Rarefaction,fifty,Facility 1,Winter,0.379421865,1.460830182,47,28724.19405,27.18645783
1474,E1,sample-409,Low,OTU,Rarefaction,fifty,Facility 1,Spring,0.479314284,1.768132614,40,30753.23059,26.56673222
1475,E10,sample-410,Low,OTU,Rarefaction,fifty,Facility 1,Spring,0.0466688,0.139807232,21,56165.31947,14.77848632
1476,E11,sample-411,Low,OTU,Rarefaction,fifty,Facility 1,Spring,0.028836491,0.066398474,10,56770.29377,15.90779143
1477,31A,sample-445,Low,OTU,Rarefaction,fifty,Facility 2,Summer,0.262222487,1.055537733,56,13477.23225,25.67706982
1478,32A,sample-446,Low,OTU,Rarefaction,fifty,Facility 2,Summer,0.181131554,0.774639181,72,15951.30735,22.61509166
1479,26,sample-45,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.538319726,2.116579297,51,9488.647469,32.58002155
1480,4A,sample-450,Low,OTU,Rarefaction,fifty,Facility 2,Summer,0.287839632,0.997576148,32,30890.9473,19.55825509
1481,1,sample-457,Low,OTU,Rarefaction,fifty,Facility 3,Summer,0.649184208,2.689657636,63,34482.22132,35.12639632
1482,25,sample-468,Low,OTU,Rarefaction,fifty,Facility 3,Summer,0.184568386,0.698441775,44,44304.52955,18.2264904
1483,41,sample-478,Low,OTU,Rarefaction,fifty,Facility 3,Summer,0.140680524,0.434849473,22,17549.01368,15.90446568
1484,27,sample-48,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.055803135,0.193398928,33,15844.59226,17.15432074
1485,28,sample-49,Low,OTU,Rarefaction,fifty,Facility 2,Fall,0.381279086,1.702757367,87.33333333,18872.73646,33.12305843
1486,10,sample-5,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.671385456,1.861475743,16,38385.17041,26.37966894
1487,28,sample-51,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.580845583,2.674892761,100.3333333,19162.0078,37.62828565
1488,50,sample-511,Low,OTU,Rarefaction,fifty,Facility 1,Summer,0.289039871,0.81891162,17,47813.61143,23.10217089
1489,29,sample-53,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.252152754,0.942463686,43,8430.779267,24.62871392
1490,3,sample-55,Low,OTU,Rarefaction,fifty,Facility 2,Spring,0.546622118,1.78094763,26,10607.16281,25.22012625
1491,33,sample-66,Low,OTU,Rarefaction,fifty,Facility 2,Fall,0.427286069,1.783657527,65,35085.93319,34.61838575
1492,4,sample-69,Low,OTU,Rarefaction,fifty,Facility 2,Fall,0.527111636,2.149317434,59.5,24150.96012,31.62242035
1493,5,sample-72,Low,OTU,Rarefaction,fifty,Facility 2,Fall,0.505371581,2.117332439,69,27820.54189,34.45788788
1494,6,sample-75,Low,OTU,Rarefaction,fifty,Facility 2,Fall,0.169587608,0.5525328,26,47562.70201,23.19004764
1495,7,sample-77,Low,OTU,Rarefaction,fifty,Facility 2,Spring,0.425845692,1.537693836,37,7258.65589,26.30168814
1496,E10,sample-84,Low,OTU,Rarefaction,fifty,Facility 2,Spring,0.263404534,0.825903394,23,8613.84459,18.50896577
1497,E7,sample-90,Low,OTU,Rarefaction,fifty,Facility 2,Spring,0.508776696,1.548982068,21,6943.914591,26.04059843
1498,E9,sample-92,Low,OTU,Rarefaction,fifty,Facility 2,Spring,0.381043397,1.283085841,29.5,6444.754615,23.56865868
1499,E10,sample-95,Low,OTU,Rarefaction,fifty,Facility 2,Winter,0.362343986,0.956246552,14,7502.585864,18.60495029
1500,E10,sample-96,Low,OTU,Rarefaction,fifty,Facility 3,Fall,0.536089694,1.95007245,38,30957.9708,33.80826924
1501,E1,sample-103,Low,OTU,CLR,none,Facility 2,Fall,0.984106707,3.961375595,56,38.66900751,NA
1502,E4,sample-120,Low,OTU,CLR,none,Facility 3,Winter,0.986696148,3.419628267,32,35.43572135,NA
1503,E4,sample-121,Low,OTU,CLR,none,Facility 1,Fall,0.984450866,3.945022626,55,50.46730005,NA
1504,E5,sample-123,Low,OTU,CLR,none,Facility 2,Fall,0.98333679,4.10482858,65,48.01073286,NA
1505,E7,sample-133,Low,OTU,CLR,none,Facility 2,Fall,0.989646921,3.983676906,56,49.20609378,NA
1506,E8,sample-142,Low,OTU,CLR,none,Facility 1,Winter,0.990389513,4.560912258,100,55.94056191,NA
1507,15,sample-15,Low,OTU,CLR,none,Facility 2,Winter,0.983351851,2.595121909,14,24.70532216,NA
1508,1,sample-151,Low,OTU,CLR,none,Facility 3,Spring,0.984291271,3.206915982,26,37.73602925,NA
1509,20,sample-176,Low,OTU,CLR,none,Facility 3,Winter,0.98254925,3.308533993,29,34.69330803,NA
1510,21,sample-178,Low,OTU,CLR,none,Facility 3,Spring,0.979723207,3.425609602,33,30.93177722,NA
1511,23,sample-183,Low,OTU,CLR,none,Facility 3,Spring,0.983667947,3.084285157,23,33.88988585,NA
1512,27,sample-191,Low,OTU,CLR,none,Facility 3,Fall,0.977133315,2.343063357,11,31.20868575,NA
1513,30,sample-199,Low,OTU,CLR,none,Facility 3,Winter,0.992961651,2.286378696,10,26.95996013,NA
1514,31,sample-200,Low,OTU,CLR,none,Facility 3,Fall,0.965181236,3.458745239,36,37.10805796,NA
1515,31,sample-201,Low,OTU,CLR,none,Facility 3,Winter,0.981287981,2.987553275,21,25.66239246,NA
1516,32,sample-202,Low,OTU,CLR,none,Facility 3,Fall,0.958525343,2.595734748,15,25.63727845,NA
1517,33,sample-206,Low,OTU,CLR,none,Facility 3,Winter,0.989443061,2.803303285,17,33.53611524,NA
1518,35,sample-208,Low,OTU,CLR,none,Facility 3,Fall,0.978602751,3.703218385,44,36.85223818,NA
1519,36,sample-209,Low,OTU,CLR,none,Facility 3,Fall,0.984586372,3.20787745,26,34.76859055,NA
1520,36,sample-210,Low,OTU,CLR,none,Facility 3,Winter,0.988019679,2.799270539,17,25.7924421,NA
1521,37,sample-211,Low,OTU,CLR,none,Facility 3,Fall,0.979955206,3.538537807,37,39.20068561,NA
1522,38,sample-214,Low,OTU,CLR,none,Facility 3,Spring,0.980035522,3.365429442,31,33.12119017,NA
1523,39,sample-216,Low,OTU,CLR,none,Facility 3,Fall,0.988890111,2.277003628,10,31.67616434,NA
1524,39,sample-217,Low,OTU,CLR,none,Facility 3,Spring,0.989482354,3.572939555,37,37.84328935,NA
1525,39,sample-218,Low,OTU,CLR,none,Facility 3,Winter,0.975438656,2.763625816,17,24.44264167,NA
1526,18,sample-22,Low,OTU,CLR,none,Facility 2,Fall,0.970907713,3.163311059,26,26.11134556,NA
1527,41,sample-225,Low,OTU,CLR,none,Facility 3,Fall,0.960334015,1.720687565,6,26.3646897,NA
1528,41,sample-226,Low,OTU,CLR,none,Facility 3,Spring,0.977497091,3.064936475,23,28.68648724,NA
1529,41,sample-227,Low,OTU,CLR,none,Facility 3,Winter,0.976501752,3.443497231,34,29.82181053,NA
1530,42,sample-229,Low,OTU,CLR,none,Facility 3,Spring,0.983078257,2.160043707,9,20.30000112,NA
1531,44,sample-234,Low,OTU,CLR,none,Facility 3,Fall,0.987254921,3.974048266,56,38.86293182,NA
1532,47,sample-242,Low,OTU,CLR,none,Facility 3,Fall,0.96921476,2.853793719,19,29.68592552,NA
1533,51,sample-254,Low,OTU,CLR,none,Facility 3,Fall,0.980284867,3.230859004,27,33.55344293,NA
1534,51,sample-255,Low,OTU,CLR,none,Facility 3,Spring,0.984554604,3.528170069,36,37.22355032,NA
1535,6,sample-260,Low,OTU,CLR,none,Facility 3,Fall,0.973942307,3.173198057,26,36.38013536,NA
1536,6,sample-262,Low,OTU,CLR,none,Facility 3,Winter,0.98333127,3.743210261,45,39.5545389,NA
1537,E20,sample-277,Low,OTU,CLR,none,Facility 3,Spring,0.980073766,3.396676838,32,30.99969783,NA
1538,E21,sample-278,Low,OTU,CLR,none,Facility 3,Spring,0.98874595,3.294703713,28,37.09255103,NA
1539,E23,sample-279,Low,OTU,CLR,none,Facility 3,Spring,0.986174117,3.731869869,44,37.28532958,NA
1540,2,sample-28,Low,OTU,CLR,none,Facility 2,Fall,0.971725507,3.559976296,39,36.28073519,NA
1541,2,sample-29,Low,OTU,CLR,none,Facility 2,Spring,0.988834621,3.010529192,21,32.04527638,NA
1542,12,sample-293,Low,OTU,CLR,none,Facility 1,Winter,0.987845302,3.884035481,51,45.71377526,NA
1543,13,sample-296,Low,OTU,CLR,none,Facility 1,Winter,0.987437259,3.801779194,47,46.44507005,NA
1544,14,sample-298,Low,OTU,CLR,none,Facility 1,Spring,0.968071434,2.554796013,14,26.65980178,NA
1545,2,sample-30,Low,OTU,CLR,none,Facility 2,Winter,0.987270769,3.801138182,47,49.74473869,NA
1546,15,sample-301,Low,OTU,CLR,none,Facility 1,Spring,0.987527891,4.276719962,76,50.80847886,NA
1547,16,sample-302,Low,OTU,CLR,none,Facility 1,Fall,0.982408234,4.038556333,61,41.3297205,NA
1548,18,sample-307,Low,OTU,CLR,none,Facility 1,Fall,0.985612495,3.132329566,24,38.94592356,NA
1549,20,sample-31,Low,OTU,CLR,none,Facility 2,Fall,0.98443795,3.908506031,53,44.33585274,NA
1550,19,sample-310,Low,OTU,CLR,none,Facility 1,Fall,0.985541212,2.668895077,15,29.23240643,NA
1551,22,sample-317,Low,OTU,CLR,none,Facility 1,Fall,0.987991252,3.218970879,26,38.03129979,NA
1552,24,sample-320,Low,OTU,CLR,none,Facility 1,Fall,0.976804892,3.914382661,55,35.19519006,NA
1553,24,sample-322,Low,OTU,CLR,none,Facility 1,Winter,0.978657425,3.657898124,42,32.31373607,NA
1554,25,sample-323,Low,OTU,CLR,none,Facility 1,Fall,0.945817518,1.966772237,8,19.42463598,NA
1555,26,sample-326,Low,OTU,CLR,none,Facility 1,Fall,0.979554774,2.775287656,17,27.2888705,NA
1556,26,sample-327,Low,OTU,CLR,none,Facility 1,Spring,0.955127497,2.29029571,11,20.03942948,NA
1557,20,sample-33,Low,OTU,CLR,none,Facility 2,Winter,0.984754486,2.361338126,11,24.95840642,NA
1558,33,sample-343,Low,OTU,CLR,none,Facility 1,Fall,0.982092094,3.491679224,35,44.15588168,NA
1559,33,sample-344,Low,OTU,CLR,none,Facility 1,Spring,0.986684042,1.919998491,7,25.15974833,NA
1560,37,sample-352,Low,OTU,CLR,none,Facility 1,Fall,0.98869945,3.456995103,33,42.79728693,NA
1561,37,sample-353,Low,OTU,CLR,none,Facility 1,Winter,0.973258847,2.496359653,13,29.29238496,NA
1562,38,sample-354,Low,OTU,CLR,none,Facility 1,Fall,0.984129213,3.961466193,56,38.87316828,NA
1563,40,sample-363,Low,OTU,CLR,none,Facility 1,Winter,0.972368172,3.657271282,43,29.65873417,NA
1564,44,sample-373,Low,OTU,CLR,none,Facility 1,Fall,0.980847641,3.9656173,57,39.23710246,NA
1565,45,sample-375,Low,OTU,CLR,none,Facility 1,Fall,0.989668177,3.103098845,23,30.45068676,NA
1566,45,sample-376,Low,OTU,CLR,none,Facility 1,Spring,0.978516266,2.881181436,19,26.17020593,NA
1567,47,sample-383,Low,OTU,CLR,none,Facility 1,Winter,0.986296366,4.880943898,141,63.03731617,NA
1568,49,sample-387,Low,OTU,CLR,none,Facility 1,Fall,0.987837777,4.251718092,74,52.85312003,NA
1569,50,sample-393,Low,OTU,CLR,none,Facility 1,Fall,0.97753515,3.824139997,50,45.96748306,NA
1570,50,sample-394,Low,OTU,CLR,none,Facility 1,Spring,0.986521132,4.071505285,62,48.97047916,NA
1571,51,sample-396,Low,OTU,CLR,none,Facility 1,Fall,0.958617838,2.918533517,21,21.64120067,NA
1572,7,sample-402,Low,OTU,CLR,none,Facility 1,Fall,0.987709795,4.123083193,65,45.2186294,NA
1573,7,sample-403,Low,OTU,CLR,none,Facility 1,Winter,0.988613062,3.806306208,47,42.25308841,NA
1574,E1,sample-409,Low,OTU,CLR,none,Facility 1,Spring,0.987822328,3.643957491,40,40.20354751,NA
1575,E10,sample-410,Low,OTU,CLR,none,Facility 1,Spring,0.973474071,2.916267692,20,25.03123956,NA
1576,E11,sample-411,Low,OTU,CLR,none,Facility 1,Spring,0.962821072,2.216977447,10,25.30395017,NA
1577,31A,sample-445,Low,OTU,CLR,none,Facility 2,Summer,0.990318582,3.986380578,56,40.07642,NA
1578,32A,sample-446,Low,OTU,CLR,none,Facility 2,Summer,0.989604971,4.23221005,72,37.90942298,NA
1579,26,sample-45,Low,OTU,CLR,none,Facility 2,Winter,0.990127496,3.893008668,51,48.25742798,NA
1580,4A,sample-450,Low,OTU,CLR,none,Facility 2,Summer,0.98106008,3.400095144,32,32.37797253,NA
1581,1,sample-457,Low,OTU,CLR,none,Facility 3,Summer,0.987031451,4.104948406,64,50.82001118,NA
1582,25,sample-468,Low,OTU,CLR,none,Facility 3,Summer,0.983124301,3.764030398,46,31.37742633,NA
1583,41,sample-478,Low,OTU,CLR,none,Facility 3,Summer,0.977728495,3.065662042,23,26.2826022,NA
1584,27,sample-48,Low,OTU,CLR,none,Facility 2,Winter,0.975282587,3.410082939,33,29.50688321,NA
1585,28,sample-49,Low,OTU,CLR,none,Facility 2,Fall,0.986391265,4.416405924,88,52.23966969,NA
1586,10,sample-5,Low,OTU,CLR,none,Facility 2,Winter,0.989697029,2.744022822,16,37.09226146,NA
1587,28,sample-51,Low,OTU,CLR,none,Facility 2,Winter,0.985113201,4.546416146,101,57.9446069,NA
1588,50,sample-511,Low,OTU,CLR,none,Facility 1,Summer,0.985426638,2.791923902,17,33.92866533,NA
1589,29,sample-53,Low,OTU,CLR,none,Facility 2,Winter,0.983536153,3.676133199,42,39.05010475,NA
1590,3,sample-55,Low,OTU,CLR,none,Facility 2,Spring,0.98715786,3.216255607,26,36.83699992,NA
1591,33,sample-66,Low,OTU,CLR,none,Facility 2,Fall,0.984645433,4.125324408,66,52.63785548,NA
1592,4,sample-69,Low,OTU,CLR,none,Facility 2,Fall,0.984189133,4.01306804,59,47.50717066,NA
1593,5,sample-72,Low,OTU,CLR,none,Facility 2,Fall,0.986485468,4.133033521,66,51.72671497,NA
1594,6,sample-75,Low,OTU,CLR,none,Facility 2,Fall,0.9802702,3.193814945,26,35.62642065,NA
1595,7,sample-77,Low,OTU,CLR,none,Facility 2,Spring,0.984483922,3.554890628,37,39.59859264,NA
1596,E10,sample-84,Low,OTU,CLR,none,Facility 2,Spring,0.984423527,3.086654275,23,29.29373166,NA
1597,E7,sample-90,Low,OTU,CLR,none,Facility 2,Spring,0.988731885,3.010216408,21,37.46521042,NA
1598,E9,sample-92,Low,OTU,CLR,none,Facility 2,Spring,0.971973873,3.305874993,30,35.32168074,NA
1599,E10,sample-95,Low,OTU,CLR,none,Facility 2,Winter,0.975446031,2.574257997,14,28.20431074,NA
1600,E10,sample-96,Low,OTU,CLR,none,Facility 3,Fall,0.986944279,3.590094851,38,49.28095021,NA
1601,1,sample-1,Medium,ASV,Rarefaction,ten,Fill,Fall,0.658392653,2.842602453,84,3451.082896,27.60452322
1602,E2,sample-108,Medium,ASV,Rarefaction,ten,Fill,Winter,0.264815274,0.830326759,23.5,3015.632259,9.764816867
1603,E2,sample-110,Medium,ASV,Rarefaction,ten,Fill,Winter,0.541075834,2.258660074,68,6896.098281,26.27909899
1604,E4,sample-117,Medium,ASV,Rarefaction,ten,Fill,Fall,0.402163296,1.418172772,35.66666667,5557.019302,17.64822223
1605,E4,sample-118,Medium,ASV,Rarefaction,ten,Fill,Winter,0.501596121,2.16563529,76,2756.251788,24.54914942
1606,E6,sample-128,Medium,ASV,Rarefaction,ten,Fill,Fall,0.614899599,2.393078741,49,3165.485209,26.55964021
1607,E7,sample-134,Medium,ASV,Rarefaction,ten,Fill,Winter,0.696105954,2.319567401,28,1413.930437,24.10776135
1608,E7,sample-136,Medium,ASV,Rarefaction,ten,Fill,Fall,0.579646226,2.353620467,58.375,3757.757019,23.66294464
1609,E8,sample-139,Medium,ASV,Rarefaction,ten,Fill,Winter,0.513603002,2.094235472,59.75,4930.925047,23.50793034
1610,E8,sample-140,Medium,ASV,Rarefaction,ten,Fill,Fall,0.380178889,1.420983085,44.5,6832.328467,22.38942513
1611,1,sample-152,Medium,ASV,Rarefaction,ten,Fill,Winter,0.218410679,0.684825419,23,9883.855532,20.6775602
1612,15,sample-169,Medium,ASV,Rarefaction,ten,Fill,Winter,0.615138024,2.418615451,52,4421.251863,22.39413415
1613,17,sample-170,Medium,ASV,Rarefaction,ten,Fill,Fall,0.317580865,0.917926763,18.5,7325.991647,16.40565919
1614,17,sample-171,Medium,ASV,Rarefaction,ten,Fill,Spring,0.397522804,1.210267097,21,7905.713119,16.55426523
1615,17,sample-172,Medium,ASV,Rarefaction,ten,Fill,Winter,0.585015151,2.128043015,39,4152.818262,20.1716145
1616,21,sample-177,Medium,ASV,Rarefaction,ten,Fill,Fall,0.380785607,1.268855518,30,7269.314262,22.18041706
1617,22,sample-181,Medium,ASV,Rarefaction,ten,Fill,Winter,0.356424032,1.223955566,32,2736.580707,16.64380203
1618,23,sample-184,Medium,ASV,Rarefaction,ten,Fill,Winter,0.47804281,1.775246424,41,2134.353683,16.02635709
1619,24,sample-185,Medium,ASV,Rarefaction,ten,Fill,Spring,0.221631605,0.614493288,16,3323.512739,12.13922986
1620,26,sample-188,Medium,ASV,Rarefaction,ten,Fill,Fall,0.499618891,1.817406762,38,5552.108446,23.02922587
1621,28,sample-193,Medium,ASV,Rarefaction,ten,Fill,Winter,0.510251944,1.907153189,43,2471.916277,19.92187301
1622,1,sample-2,Medium,ASV,Rarefaction,ten,Fill,Spring,0.576109632,1.753978702,21,7489.12636,21.73931693
1623,32,sample-203,Medium,ASV,Rarefaction,ten,Fill,Winter,0.163563146,0.590613095,37.66666667,4262.290336,11.62507929
1624,33,sample-204,Medium,ASV,Rarefaction,ten,Fill,Fall,0.174805876,0.594549287,32,8943.52388,16.47047511
1625,38,sample-215,Medium,ASV,Rarefaction,ten,Fill,Winter,0.360702583,1.021947372,17,3794.244861,11.82359496
1626,4,sample-219,Medium,ASV,Rarefaction,ten,Fill,Fall,0.551124293,1.89255377,31,4797.922368,21.82211748
1627,4,sample-220,Medium,ASV,Rarefaction,ten,Fill,Spring,0.477700942,2.001402015,67.42857143,3273.500518,22.73013632
1628,40,sample-222,Medium,ASV,Rarefaction,ten,Fill,Fall,0.545809822,2.177226672,54,5318.017577,26.39327182
1629,40,sample-224,Medium,ASV,Rarefaction,ten,Fill,Winter,0.115609821,0.351976694,22,4730.012798,10.03900693
1630,42,sample-230,Medium,ASV,Rarefaction,ten,Fill,Winter,0.289576839,1.132831255,52,3314.894169,18.30096146
1631,43,sample-232,Medium,ASV,Rarefaction,ten,Fill,Spring,0.551839546,1.858207003,29.25,3829.189243,18.51606202
1632,18,sample-24,Medium,ASV,Rarefaction,ten,Fill,Winter,0.404784583,1.251206331,23.5,2398.366822,14.98106881
1633,47,sample-244,Medium,ASV,Rarefaction,ten,Fill,Winter,0.287113095,0.597034897,8,3957.592829,10.56627541
1634,50,sample-253,Medium,ASV,Rarefaction,ten,Fill,Winter,0.299240914,0.938268156,23.75,3648.571851,11.03331921
1635,52,sample-258,Medium,ASV,Rarefaction,ten,Fill,Spring,0.577146088,2.460189017,71.16666667,4621.320378,25.50385898
1636,52,sample-259,Medium,ASV,Rarefaction,ten,Fill,Winter,0.699693403,3.31388681,116.5,4252.200852,31.040116
1637,6,sample-261,Medium,ASV,Rarefaction,ten,Fill,Spring,0.378804128,1.24847661,27,7660.192916,19.28078725
1638,19,sample-27,Medium,ASV,Rarefaction,ten,Fill,Winter,0.447588665,1.591333491,35.5,1840.916677,18.32793292
1639,10,sample-285,Medium,ASV,Rarefaction,ten,Fill,Fall,0.451376318,1.708093583,45.2,5574.718841,21.70491761
1640,12,sample-291,Medium,ASV,Rarefaction,ten,Fill,Fall,0.626551758,2.679552677,79.5,2327.108253,25.60430669
1641,12,sample-292,Medium,ASV,Rarefaction,ten,Fill,Spring,0.389004007,1.497722843,47.25,1965.444404,20.27630334
1642,13,sample-294,Medium,ASV,Rarefaction,ten,Fill,Fall,0.369663038,1.363642387,41.66666667,5839.236546,17.80171452
1643,16,sample-303,Medium,ASV,Rarefaction,ten,Fill,Spring,0.538731829,1.867102241,32,4799.150631,19.04606106
1644,20,sample-311,Medium,ASV,Rarefaction,ten,Fill,Fall,0.491065055,1.985401192,85,4869.977512,22.51928474
1645,21,sample-314,Medium,ASV,Rarefaction,ten,Fill,Fall,0.215387863,0.419125429,7,9193.758601,15.85064544
1646,21,sample-316,Medium,ASV,Rarefaction,ten,Fill,Winter,0.488808142,1.790778763,44.25,7121.24864,24.5071047
1647,23,sample-318,Medium,ASV,Rarefaction,ten,Fill,Fall,0.509264753,1.714845078,29.75,4927.908837,18.57669058
1648,20,sample-32,Medium,ASV,Rarefaction,ten,Fill,Spring,0.166975417,0.537473132,25.2,3771.166275,13.97080289
1649,24,sample-321,Medium,ASV,Rarefaction,ten,Fill,Spring,0.573774091,1.689442799,19.33333333,4779.875917,16.53132314
1650,26,sample-328,Medium,ASV,Rarefaction,ten,Fill,Winter,0.285876739,0.594463966,9,9048.799077,13.90676297
1651,27,sample-330,Medium,ASV,Rarefaction,ten,Fill,Spring,0.313727358,0.906788694,18,5377.703472,12.82037919
1652,27,sample-331,Medium,ASV,Rarefaction,ten,Fill,Winter,0.327046746,1.292241401,53.66666667,8403.99177,24.03373843
1653,28,sample-333,Medium,ASV,Rarefaction,ten,Fill,Spring,0.246382041,0.750115651,24.75,7001.867926,11.89744196
1654,29,sample-337,Medium,ASV,Rarefaction,ten,Fill,Winter,0.19130531,0.685546201,37.875,8682.524191,16.11264982
1655,30,sample-339,Medium,ASV,Rarefaction,ten,Fill,Winter,0.174097277,0.553290518,24.2,8869.026125,13.38634775
1656,36,sample-349,Medium,ASV,Rarefaction,ten,Fill,Fall,0.338396606,0.893048044,14,6866.147362,14.05610703
1657,36,sample-351,Medium,ASV,Rarefaction,ten,Fill,Winter,0.307550918,0.426356103,4,9220.224558,12.81911831
1658,39,sample-356,Medium,ASV,Rarefaction,ten,Fill,Spring,0.413214484,1.608156517,51,3473.230989,17.31794273
1659,22,sample-36,Medium,ASV,Rarefaction,ten,Fill,Fall,0.623594629,1.766776625,18.5,4948.655242,18.72023888
